Constituent,Julian_day,Depth,Elevation,Seg_29 ,Elevation,Seg_15 ,Elevation
Refractory_DOM                        ,113.5,6.528,85.665,1.766,85.665,1.887,
Refractory_DOM                        ,113.5,7.138,85.055,1.766,85.055,1.889,
Refractory_DOM                        ,113.5,7.748,84.445,1.767,84.445,1.89,
Refractory_DOM                        ,113.5,8.358,83.835,1.769,83.835,1.892,
Refractory_DOM                        ,113.5,8.968,83.225,1.771,83.225,1.893,
Refractory_DOM                        ,113.5,9.578,82.615,1.775,82.615,1.894,
Refractory_DOM                        ,113.5,10.188,82.005,1.78,82.005,1.894,
Refractory_DOM                        ,113.5,10.798,81.395,1.784,81.395,1.895,
Refractory_DOM                        ,113.5,11.408,80.785,1.788,80.785,1.896,
Refractory_DOM                        ,113.5,12.018,80.175,1.792,80.175,1.897,
Refractory_DOM                        ,113.5,12.628,79.565,1.796,79.565,1.898,
Refractory_DOM                        ,113.5,13.238,78.955,1.8,78.955,1.899,
Refractory_DOM                        ,113.5,13.848,78.345,1.804,78.345,1.901,
Refractory_DOM                        ,113.5,14.458,77.735,1.809,77.735,1.902,
Refractory_DOM                        ,113.5,15.068,77.125,1.814,77.125,1.904,
Refractory_DOM                        ,113.5,15.678,76.515,1.818,76.515,1.906,
Refractory_DOM                        ,113.5,16.288,75.905,1.823,75.905,1.908,
Refractory_DOM                        ,113.5,16.898,75.295,1.828,75.295,1.91,
Refractory_DOM                        ,113.5,17.508,74.685,1.833,74.685,1.912,
Refractory_DOM                        ,113.5,18.118,74.075,1.838,74.075,1.915,
Refractory_DOM                        ,113.5,18.728,73.465,1.842,73.465,1.917,
Refractory_DOM                        ,113.5,19.338,72.855,1.846,72.855,1.92,
Refractory_DOM                        ,113.5,19.948,72.245,1.85,72.245,1.926,
Refractory_DOM                        ,113.5,20.558,71.635,1.854,71.635,1.935,
Refractory_DOM                        ,113.5,21.168,71.025,1.857,71.025,1.945,
Refractory_DOM                        ,113.5,21.778,70.415,1.86,70.415,1.949,
Refractory_DOM                        ,113.5,22.388,69.805,1.863,69.805,-99,
Refractory_DOM                        ,113.5,22.998,69.195,1.865,69.195,-99,
Refractory_DOM                        ,113.5,23.608,68.585,1.867,68.585,-99,
Refractory_DOM                        ,113.5,24.218,67.975,1.869,67.975,-99,
Refractory_DOM                        ,113.5,24.828,67.365,1.871,67.365,-99,
Refractory_DOM                        ,113.5,25.438,66.755,1.873,66.755,-99,
Refractory_DOM                        ,113.5,26.048,66.145,1.875,66.145,-99,
Refractory_DOM                        ,113.5,26.658,65.535,1.876,65.535,-99,
Refractory_DOM                        ,113.5,27.268,64.925,1.877,64.925,-99,
Refractory_DOM                        ,113.5,27.878,64.315,1.879,64.315,-99,
Refractory_DOM                        ,113.5,28.488,63.705,1.88,63.705,-99,
Refractory_DOM                        ,113.5,29.098,63.095,1.881,63.095,-99,
Refractory_DOM                        ,113.5,29.708,62.485,1.883,62.485,-99,
Refractory_DOM                        ,113.5,30.318,61.875,1.885,61.875,-99,
Refractory_DOM                        ,113.5,30.928,61.265,-99,61.265,-99,
Refractory_DOM                        ,113.5,31.538,60.655,-99,60.655,-99,
Refractory_DOM                        ,113.5,32.148,60.045,-99,60.045,-99,
Refractory_DOM                        ,113.5,32.758,59.435,-99,59.435,-99,
Refractory_DOM                        ,113.5,33.368,58.825,-99,58.825,-99,
Refractory_DOM                        ,113.5,33.978,58.215,-99,58.215,-99,
Refractory_DOM                        ,113.5,34.588,57.605,-99,57.605,-99,
Labile_POM                            ,113.5,0.366,91.826,0.214,91.827,0.229,
Labile_POM                            ,113.5,1.038,91.155,0.214,91.155,0.229,
Labile_POM                            ,113.5,1.648,90.545,0.214,90.545,0.229,
Labile_POM                            ,113.5,2.258,89.935,0.214,89.935,0.229,
Labile_POM                            ,113.5,2.868,89.325,0.218,89.325,0.239,
Labile_POM                            ,113.5,3.478,88.715,0.227,88.715,0.248,
Labile_POM                            ,113.5,4.088,88.105,0.233,88.105,0.243,
Labile_POM                            ,113.5,4.698,87.495,0.233,87.495,0.228,
Labile_POM                            ,113.5,5.308,86.885,0.226,86.885,0.212,
Labile_POM                            ,113.5,5.918,86.275,0.216,86.275,0.197,
Labile_POM                            ,113.5,6.528,85.665,0.207,85.665,0.187,
Labile_POM                            ,113.5,7.138,85.055,0.196,85.055,0.18,
Labile_POM                            ,113.5,7.748,84.445,0.181,84.445,0.175,
Labile_POM                            ,113.5,8.358,83.835,0.164,83.835,0.171,
Labile_POM                            ,113.5,8.968,83.225,0.146,83.225,0.168,
Labile_POM                            ,113.5,9.578,82.615,0.128,82.615,0.164,
Labile_POM                            ,113.5,10.188,82.005,0.113,82.005,0.161,
Labile_POM                            ,113.5,10.798,81.395,0.101,81.395,0.158,
Labile_POM                            ,113.5,11.408,80.785,0.092,80.785,0.155,
Labile_POM                            ,113.5,12.018,80.175,0.086,80.175,0.152,
Labile_POM                            ,113.5,12.628,79.565,0.081,79.565,0.149,
Labile_POM                            ,113.5,13.238,78.955,0.077,78.955,0.146,
Labile_POM                            ,113.5,13.848,78.345,0.072,78.345,0.143,
Labile_POM                            ,113.5,14.458,77.735,0.067,77.735,0.14,
Labile_POM                            ,113.5,15.068,77.125,0.063,77.125,0.137,
Labile_POM                            ,113.5,15.678,76.515,0.059,76.515,0.134,
Labile_POM                            ,113.5,16.288,75.905,0.055,75.905,0.132,
Labile_POM                            ,113.5,16.898,75.295,0.051,75.295,0.129,
Labile_POM                            ,113.5,17.508,74.685,0.047,74.685,0.126,
Labile_POM                            ,113.5,18.118,74.075,0.043,74.075,0.123,
Labile_POM                            ,113.5,18.728,73.465,0.04,73.465,0.12,
Labile_POM                            ,113.5,19.338,72.855,0.036,72.855,0.116,
Labile_POM                            ,113.5,19.948,72.245,0.033,72.245,0.109,
Labile_POM                            ,113.5,20.558,71.635,0.031,71.635,0.098,
Labile_POM                            ,113.5,21.168,71.025,0.028,71.025,0.084,
Labile_POM                            ,113.5,21.778,70.415,0.026,70.415,0.079,
Labile_POM                            ,113.5,22.388,69.805,0.025,69.805,-99,
Labile_POM                            ,113.5,22.998,69.195,0.023,69.195,-99,
Labile_POM                            ,113.5,23.608,68.585,0.022,68.585,-99,
Labile_POM                            ,113.5,24.218,67.975,0.021,67.975,-99,
Labile_POM                            ,113.5,24.828,67.365,0.019,67.365,-99,
Labile_POM                            ,113.5,25.438,66.755,0.019,66.755,-99,
Labile_POM                            ,113.5,26.048,66.145,0.018,66.145,-99,
Labile_POM                            ,113.5,26.658,65.535,0.017,65.535,-99,
Labile_POM                            ,113.5,27.268,64.925,0.016,64.925,-99,
Labile_POM                            ,113.5,27.878,64.315,0.016,64.315,-99,
Labile_POM                            ,113.5,28.488,63.705,0.015,63.705,-99,
Labile_POM                            ,113.5,29.098,63.095,0.015,63.095,-99,
Labile_POM                            ,113.5,29.708,62.485,0.014,62.485,-99,
Labile_POM                            ,113.5,30.318,61.875,0.013,61.875,-99,
Labile_POM                            ,113.5,30.928,61.265,-99,61.265,-99,
Labile_POM                            ,113.5,31.538,60.655,-99,60.655,-99,
Labile_POM                            ,113.5,32.148,60.045,-99,60.045,-99,
Labile_POM                            ,113.5,32.758,59.435,-99,59.435,-99,
Labile_POM                            ,113.5,33.368,58.825,-99,58.825,-99,
Labile_POM                            ,113.5,33.978,58.215,-99,58.215,-99,
Labile_POM                            ,113.5,34.588,57.605,-99,57.605,-99,
Refractory_POM                        ,113.5,0.366,91.826,0.002,91.827,0.003,
Refractory_POM                        ,113.5,1.038,91.155,0.002,91.155,0.003,
Refractory_POM                        ,113.5,1.648,90.545,0.002,90.545,0.003,
Refractory_POM                        ,113.5,2.258,89.935,0.002,89.935,0.003,
Refractory_POM                        ,113.5,2.868,89.325,0.002,89.325,0.005,
Refractory_POM                        ,113.5,3.478,88.715,0.002,88.715,0.008,
Refractory_POM                        ,113.5,4.088,88.105,0.003,88.105,0.009,
Refractory_POM                        ,113.5,4.698,87.495,0.004,87.495,0.009,
Refractory_POM                        ,113.5,5.308,86.885,0.005,86.885,0.009,
Refractory_POM                        ,113.5,5.918,86.275,0.005,86.275,0.009,
Refractory_POM                        ,113.5,6.528,85.665,0.005,85.665,0.009,
Refractory_POM                        ,113.5,7.138,85.055,0.005,85.055,0.009,
Refractory_POM                        ,113.5,7.748,84.445,0.005,84.445,0.009,
Refractory_POM                        ,113.5,8.358,83.835,0.005,83.835,0.009,
Refractory_POM                        ,113.5,8.968,83.225,0.006,83.225,0.009,
Refractory_POM                        ,113.5,9.578,82.615,0.006,82.615,0.009,
Refractory_POM                        ,113.5,10.188,82.005,0.006,82.005,0.009,
Refractory_POM                        ,113.5,10.798,81.395,0.007,81.395,0.009,
Refractory_POM                        ,113.5,11.408,80.785,0.007,80.785,0.008,
Refractory_POM                        ,113.5,12.018,80.175,0.007,80.175,0.008,
Refractory_POM                        ,113.5,12.628,79.565,0.007,79.565,0.008,
Refractory_POM                        ,113.5,13.238,78.955,0.007,78.955,0.008,
Refractory_POM                        ,113.5,13.848,78.345,0.008,78.345,0.009,
Refractory_POM                        ,113.5,14.458,77.735,0.008,77.735,0.009,
Refractory_POM                        ,113.5,15.068,77.125,0.008,77.125,0.009,
Refractory_POM                        ,113.5,15.678,76.515,0.008,76.515,0.009,
Refractory_POM                        ,113.5,16.288,75.905,0.009,75.905,0.009,
Refractory_POM                        ,113.5,16.898,75.295,0.009,75.295,0.009,
Refractory_POM                        ,113.5,17.508,74.685,0.009,74.685,0.009,
Refractory_POM                        ,113.5,18.118,74.075,0.01,74.075,0.009,
Refractory_POM                        ,113.5,18.728,73.465,0.01,73.465,0.01,
Refractory_POM                        ,113.5,19.338,72.855,0.01,72.855,0.01,
Refractory_POM                        ,113.5,19.948,72.245,0.011,72.245,0.01,
Refractory_POM                        ,113.5,20.558,71.635,0.011,71.635,0.01,
Refractory_POM                        ,113.5,21.168,71.025,0.011,71.025,0.011,
Refractory_POM                        ,113.5,21.778,70.415,0.012,70.415,0.011,
Refractory_POM                        ,113.5,22.388,69.805,0.012,69.805,-99,
Refractory_POM                        ,113.5,22.998,69.195,0.012,69.195,-99,
Refractory_POM                        ,113.5,23.608,68.585,0.012,68.585,-99,
Refractory_POM                        ,113.5,24.218,67.975,0.013,67.975,-99,
Refractory_POM                        ,113.5,24.828,67.365,0.013,67.365,-99,
Refractory_POM                        ,113.5,25.438,66.755,0.013,66.755,-99,
Refractory_POM                        ,113.5,26.048,66.145,0.013,66.145,-99,
Refractory_POM                        ,113.5,26.658,65.535,0.013,65.535,-99,
Refractory_POM                        ,113.5,27.268,64.925,0.013,64.925,-99,
Refractory_POM                        ,113.5,27.878,64.315,0.014,64.315,-99,
Refractory_POM                        ,113.5,28.488,63.705,0.014,63.705,-99,
Refractory_POM                        ,113.5,29.098,63.095,0.014,63.095,-99,
Refractory_POM                        ,113.5,29.708,62.485,0.014,62.485,-99,
Refractory_POM                        ,113.5,30.318,61.875,0.014,61.875,-99,
Refractory_POM                        ,113.5,30.928,61.265,-99,61.265,-99,
Refractory_POM                        ,113.5,31.538,60.655,-99,60.655,-99,
Refractory_POM                        ,113.5,32.148,60.045,-99,60.045,-99,
Refractory_POM                        ,113.5,32.758,59.435,-99,59.435,-99,
Refractory_POM                        ,113.5,33.368,58.825,-99,58.825,-99,
Refractory_POM                        ,113.5,33.978,58.215,-99,58.215,-99,
Refractory_POM                        ,113.5,34.588,57.605,-99,57.605,-99,
Algae1                                ,113.5,0.366,91.826,0.002,91.827,0.002,
Algae1                                ,113.5,1.038,91.155,0.002,91.155,0.002,
Algae1                                ,113.5,1.648,90.545,0.002,90.545,0.002,
Algae1                                ,113.5,2.258,89.935,0.002,89.935,0.002,
Algae1                                ,113.5,2.868,89.325,0.002,89.325,0.002,
Algae1                                ,113.5,3.478,88.715,0.002,88.715,0.003,
Algae1                                ,113.5,4.088,88.105,0.001,88.105,0.002,
Algae1                                ,113.5,4.698,87.495,0.001,87.495,0.002,
Algae1                                ,113.5,5.308,86.885,0.001,86.885,0.002,
Algae1                                ,113.5,5.918,86.275,0.001,86.275,0.002,
Algae1                                ,113.5,6.528,85.665,0.001,85.665,0.001,
Algae1                                ,113.5,7.138,85.055,0.001,85.055,0.001,
Algae1                                ,113.5,7.748,84.445,0,84.445,0.001,
Algae1                                ,113.5,8.358,83.835,0,83.835,0.001,
Algae1                                ,113.5,8.968,83.225,0,83.225,0.001,
Algae1                                ,113.5,9.578,82.615,0,82.615,0.001,
Algae1                                ,113.5,10.188,82.005,0,82.005,0.001,
Algae1                                ,113.5,10.798,81.395,0,81.395,0.001,
Algae1                                ,113.5,11.408,80.785,0,80.785,0.001,
Algae1                                ,113.5,12.018,80.175,0,80.175,0.001,
Algae1                                ,113.5,12.628,79.565,0,79.565,0,
Algae1                                ,113.5,13.238,78.955,0,78.955,0,
Algae1                                ,113.5,13.848,78.345,0,78.345,0,
Algae1                                ,113.5,14.458,77.735,0,77.735,0,
