Site,Date,JDAY,Depth_m,Lab_Parameter,Lab_Units,Value
Site2,7/1/2014 11:11,547.4659722,1,Chlorophyll a,ug/L,1.2312
Site2,7/1/2014 11:11,547.4659722,1,Chlorophyll a,RFUs,0.1026
Site2,7/1/2014 11:11,547.4659722,1,Chlorophyll a,ug/L,0.2052
Site1,7/1/2014 11:11,547.4659722,1,Dissolved Oxygen,mg/l,8.8065
Site1,7/1/2014 11:11,547.4659722,1,Dissolved Oxygen,%,103.17
Site2,7/1/2014 11:11,547.4659722,1,Dissolved Oxygen,mg/l,9.511
Site2,7/1/2014 11:11,547.4659722,1,Dissolved Oxygen,%,111.4236
Site1,7/1/2014 11:11,547.4659722,1,Temperature,deg C,21.983
Site2,7/1/2014 11:11,547.4659722,1,Temperature,deg C,23.7416
Site1,7/8/2014 11:29,554.4784722,1,Chlorophyll a,ug/L,0.095
Site2,7/8/2014 11:29,554.4784722,1,Chlorophyll a,ug/L,0.1026
Site1,7/8/2014 11:29,554.4784722,1,Dissolved Oxygen,%,100.13
Site1,7/8/2014 11:29,554.4784722,1,Dissolved Oxygen,mg/l,8.645
Site2,7/8/2014 11:29,554.4784722,1,Dissolved Oxygen,%,108.1404
Site2,7/8/2014 11:29,554.4784722,1,Dissolved Oxygen,mg/l,9.3366
Site1,7/8/2014 11:29,554.4784722,1,Temperature,deg C,21.5365
Site2,7/8/2014 11:29,554.4784722,1,Temperature,deg C,23.2594
Site1,8/19/2014 7:39,596.31875,1,Chlorophyll a,ug/L,0.285
Site1,8/19/2014 7:39,596.31875,1,Chlorophyll a,RFUs,0.095
Site2,8/19/2014 7:39,596.31875,1,Chlorophyll a,ug/L,0.3078
Site2,8/19/2014 7:39,596.31875,1,Chlorophyll a,RFUs,0.1026
Site1,8/19/2014 7:39,596.31875,1,Dissolved Oxygen,%,98.895
Site1,8/19/2014 7:39,596.31875,1,Dissolved Oxygen,mg/l,8.341
Site2,8/19/2014 7:39,596.31875,1,Dissolved Oxygen,%,106.8066
Site2,8/19/2014 7:39,596.31875,1,Dissolved Oxygen,mg/l,9.0083
Site1,8/19/2014 7:39,596.31875,1,Temperature,deg C,22.6955
Site2,8/19/2014 7:39,596.31875,1,Temperature,deg C,24.5111
Site1,8/19/2014 7:42,596.3208333,3,Chlorophyll a,ug/L,0.475
Site1,8/19/2014 7:42,596.3208333,3,Chlorophyll a,RFUs,0.095
Site2,8/19/2014 7:42,596.3208333,3,Chlorophyll a,ug/L,0.513
Site2,8/19/2014 7:42,596.3208333,3,Chlorophyll a,RFUs,0.1026
Site1,8/19/2014 7:42,596.3208333,3,Dissolved Oxygen,%,98.705
Site1,8/19/2014 7:42,596.3208333,3,Dissolved Oxygen,mg/l,8.36
Site2,8/19/2014 7:42,596.3208333,3,Dissolved Oxygen,%,106.6014
Site2,8/19/2014 7:42,596.3208333,3,Dissolved Oxygen,mg/l,9.0288
Site1,8/19/2014 7:42,596.3208333,3,Temperature,deg C,22.5245
Site2,8/19/2014 7:42,596.3208333,3,Temperature,deg C,24.3265
Site1,8/19/2014 7:45,596.3229167,5,Chlorophyll a,ug/L,1.425
Site1,8/19/2014 7:45,596.3229167,5,Chlorophyll a,RFUs,0.475
Site2,8/19/2014 7:45,596.3229167,5,Chlorophyll a,ug/L,1.539
Site2,8/19/2014 7:45,596.3229167,5,Chlorophyll a,RFUs,0.513
Site1,8/19/2014 7:45,596.3229167,5,Dissolved Oxygen,mg/l,8.569
Site1,8/19/2014 7:45,596.3229167,5,Dissolved Oxygen,%,100.13
Site2,8/19/2014 7:45,596.3229167,5,Dissolved Oxygen,mg/l,9.2545
Site2,8/19/2014 7:45,596.3229167,5,Dissolved Oxygen,%,108.1404
Site1,8/19/2014 7:45,596.3229167,5,Temperature,deg C,21.9735
Site2,8/19/2014 7:45,596.3229167,5,Temperature,deg C,23.7314
Site1,8/19/2014 7:49,596.3256944,7,Chlorophyll a,ug/L,3.04
Site1,8/19/2014 7:49,596.3256944,7,Chlorophyll a,RFUs,0.855
Site2,8/19/2014 7:49,596.3256944,7,Chlorophyll a,ug/L,3.2832
Site2,8/19/2014 7:49,596.3256944,7,Chlorophyll a,RFUs,0.9234
Site1,8/19/2014 7:49,596.3256944,7,Dissolved Oxygen,mg/l,8.1985
Site1,8/19/2014 7:49,596.3256944,7,Dissolved Oxygen,%,94.145
Site2,8/19/2014 7:49,596.3256944,7,Dissolved Oxygen,mg/l,8.8544
Site2,8/19/2014 7:49,596.3256944,7,Dissolved Oxygen,%,101.6766
Site1,8/19/2014 7:49,596.3256944,7,Temperature,deg C,21.052
Site2,8/19/2014 7:49,596.3256944,7,Temperature,deg C,22.7362
Site1,8/19/2014 7:53,596.3284722,9,Chlorophyll a,ug/L,1.9
Site1,8/19/2014 7:53,596.3284722,9,Chlorophyll a,RFUs,0.475
Site2,8/19/2014 7:53,596.3284722,9,Chlorophyll a,ug/L,2.052
Site2,8/19/2014 7:53,596.3284722,9,Chlorophyll a,RFUs,0.513
Site1,8/19/2014 7:53,596.3284722,9,Dissolved Oxygen,mg/l,7.429
Site1,8/19/2014 7:53,596.3284722,9,Dissolved Oxygen,%,82.365
Site2,8/19/2014 7:53,596.3284722,9,Dissolved Oxygen,mg/l,8.0233
Site2,8/19/2014 7:53,596.3284722,9,Dissolved Oxygen,%,88.9542
Site1,8/19/2014 7:53,596.3284722,9,Temperature,deg C,19.418
Site2,8/19/2014 7:53,596.3284722,9,Temperature,deg C,20.9714
Site1,8/19/2014 7:57,596.33125,11,Chlorophyll a,ug/L,1.52
Site1,8/19/2014 7:57,596.33125,11,Chlorophyll a,RFUs,0.475
Site2,8/19/2014 7:57,596.33125,11,Chlorophyll a,ug/L,1.6416
Site2,8/19/2014 7:57,596.33125,11,Chlorophyll a,RFUs,0.513
Site1,8/19/2014 7:57,596.33125,11,Dissolved Oxygen,mg/l,7.2675
Site1,8/19/2014 7:57,596.33125,11,Dissolved Oxygen,%,77.235
Site2,8/19/2014 7:57,596.33125,11,Dissolved Oxygen,mg/l,7.8489
Site2,8/19/2014 7:57,596.33125,11,Dissolved Oxygen,%,83.4138
Site1,8/19/2014 7:57,596.33125,11,Temperature,deg C,17.404
Site2,8/19/2014 7:57,596.33125,11,Temperature,deg C,18.7963
Site1,8/19/2014 8:03,596.3354167,13,Chlorophyll a,ug/L,1.045
Site1,8/19/2014 8:03,596.3354167,13,Chlorophyll a,RFUs,0.285
Site2,8/19/2014 8:03,596.3354167,13,Chlorophyll a,ug/L,1.1286
Site2,8/19/2014 8:03,596.3354167,13,Chlorophyll a,RFUs,0.3078
Site1,8/19/2014 8:03,596.3354167,13,Dissolved Oxygen,mg/l,6.7735
Site1,8/19/2014 8:03,596.3354167,13,Dissolved Oxygen,%,68.02
Site2,8/19/2014 8:03,596.3354167,13,Dissolved Oxygen,mg/l,7.3154
Site2,8/19/2014 8:03,596.3354167,13,Dissolved Oxygen,%,73.4616
Site1,8/19/2014 8:03,596.3354167,13,Temperature,deg C,14.8485
Site2,8/19/2014 8:03,596.3354167,13,Temperature,deg C,16.0364
Site1,8/19/2014 8:09,596.3395833,15,Chlorophyll a,ug/L,0.95
Site1,8/19/2014 8:09,596.3395833,15,Chlorophyll a,RFUs,0.285
Site2,8/19/2014 8:09,596.3395833,15,Chlorophyll a,ug/L,1.026
Site2,8/19/2014 8:09,596.3395833,15,Chlorophyll a,RFUs,0.3078
Site1,8/19/2014 8:09,596.3395833,15,Dissolved Oxygen,mg/l,4.8545
Site1,8/19/2014 8:09,596.3395833,15,Dissolved Oxygen,%,43.51
Site2,8/19/2014 8:09,596.3395833,15,Dissolved Oxygen,mg/l,5.2429
Site2,8/19/2014 8:09,596.3395833,15,Dissolved Oxygen,%,46.9908
Site1,8/19/2014 8:09,596.3395833,15,Temperature,deg C,10.0035
Site2,8/19/2014 8:09,596.3395833,15,Temperature,deg C,10.8038
Site1,8/19/2014 8:17,596.3451389,17,Chlorophyll a,ug/L,0.285
Site1,8/19/2014 8:17,596.3451389,17,Chlorophyll a,RFUs,0.095
Site1,8/19/2014 8:17,596.3451389,17,Dissolved Oxygen,mg/l,3.477
Site1,8/19/2014 8:17,596.3451389,17,Dissolved Oxygen,%,30.495
Site1,8/19/2014 8:17,596.3451389,17,Temperature,deg C,9.044
Site1,8/19/2014 8:22,596.3486111,19,Dissolved Oxygen,mg/l,2.5745
Site1,8/19/2014 8:22,596.3486111,19,Dissolved Oxygen,%,22.325
Site1,8/19/2014 8:22,596.3486111,19,Temperature,deg C,8.5405
Site1,8/19/2014 8:28,596.3527778,21,Chlorophyll a,ug/L,0.19
Site1,8/19/2014 8:28,596.3527778,21,Chlorophyll a,RFUs,0.095
Site1,8/19/2014 8:28,596.3527778,21,Dissolved Oxygen,mg/l,2.1185
Site1,8/19/2014 8:28,596.3527778,21,Dissolved Oxygen,%,18.24
Site1,8/19/2014 8:28,596.3527778,21,Temperature,deg C,8.322
Site1,8/19/2014 8:34,596.3569444,23,Dissolved Oxygen,mg/l,1.9095
Site1,8/19/2014 8:34,596.3569444,23,Dissolved Oxygen,%,16.34
Site1,8/19/2014 8:34,596.3569444,23,Temperature,deg C,8.2555
Site1,8/19/2014 8:38,596.3597222,25,Chlorophyll a,ug/L,0.76
Site1,8/19/2014 8:38,596.3597222,25,Chlorophyll a,RFUs,0.285
Site1,8/19/2014 8:38,596.3597222,25,Dissolved Oxygen,mg/l,1.805
Site1,8/19/2014 8:38,596.3597222,25,Dissolved Oxygen,%,15.485
Site1,8/19/2014 8:38,596.3597222,25,Temperature,deg C,8.227
Site1,8/19/2014 8:42,596.3625,25,Chlorophyll a,ug/L,0.19
Site1,8/19/2014 8:42,596.3625,25,Dissolved Oxygen,mg/l,1.8145
Site1,8/19/2014 8:42,596.3625,25,Dissolved Oxygen,%,15.58
Site1,8/19/2014 8:42,596.3625,25,Temperature,deg C,8.2365
Site1,8/19/2014 8:47,596.3659722,23,Dissolved Oxygen,mg/l,1.919
Site1,8/19/2014 8:47,596.3659722,23,Dissolved Oxygen,%,16.435
Site1,8/19/2014 8:47,596.3659722,23,Temperature,deg C,8.2365
Site1,8/19/2014 8:52,596.3694444,21,Chlorophyll a,ug/L,0.19
Site1,8/19/2014 8:52,596.3694444,21,Dissolved Oxygen,mg/l,2.1565
Site1,8/19/2014 8:52,596.3694444,21,Dissolved Oxygen,%,18.62
Site1,8/19/2014 8:52,596.3694444,21,Temperature,deg C,8.379
Site1,8/19/2014 8:57,596.3729167,19,Chlorophyll a,ug/L,0.475
Site1,8/19/2014 8:57,596.3729167,19,Chlorophyll a,RFUs,0.19
Site1,8/19/2014 8:57,596.3729167,19,Dissolved Oxygen,mg/l,2.4985
Site1,8/19/2014 8:57,596.3729167,19,Dissolved Oxygen,%,21.66
Site1,8/19/2014 8:57,596.3729167,19,Temperature,deg C,8.5595
Site1,8/19/2014 9:04,596.3777778,17,Chlorophyll a,ug/L,0.665
Site1,8/19/2014 9:04,596.3777778,17,Chlorophyll a,RFUs,0.19
Site1,8/19/2014 9:04,596.3777778,17,Dissolved Oxygen,%,26.695
Site1,8/19/2014 9:04,596.3777778,17,Dissolved Oxygen,mg/l,3.059
Site1,8/19/2014 9:04,596.3777778,17,Temperature,deg C,8.8825
Site1,8/19/2014 9:09,596.38125,15,Chlorophyll a,RFUs,0.095
Site1,8/19/2014 9:09,596.38125,15,Chlorophyll a,ug/L,0.38
Site2,8/19/2014 9:09,596.38125,15,Chlorophyll a,RFUs,0.1026
Site2,8/19/2014 9:09,596.38125,15,Chlorophyll a,ug/L,0.4104
Site1,8/19/2014 9:09,596.38125,15,Dissolved Oxygen,mg/l,4.3795
Site1,8/19/2014 9:09,596.38125,15,Dissolved Oxygen,%,39.045
Site2,8/19/2014 9:09,596.38125,15,Dissolved Oxygen,mg/l,4.7299
Site2,8/19/2014 9:09,596.38125,15,Dissolved Oxygen,%,42.1686
Site1,8/19/2014 9:09,596.38125,15,Temperature,deg C,9.69
Site2,8/19/2014 9:09,596.38125,15,Temperature,deg C,10.4652
Site1,8/19/2014 9:13,596.3840278,13,Chlorophyll a,RFUs,0.095
Site1,8/19/2014 9:13,596.3840278,13,Chlorophyll a,ug/L,0.19
Site2,8/19/2014 9:13,596.3840278,13,Chlorophyll a,RFUs,0.1026
Site2,8/19/2014 9:13,596.3840278,13,Chlorophyll a,ug/L,0.2052
Site1,8/19/2014 9:13,596.3840278,13,Dissolved Oxygen,%,65.55
Site1,8/19/2014 9:13,596.3840278,13,Dissolved Oxygen,mg/l,6.612
Site2,8/19/2014 9:13,596.3840278,13,Dissolved Oxygen,%,70.794
Site2,8/19/2014 9:13,596.3840278,13,Dissolved Oxygen,mg/l,7.141
Site1,8/19/2014 9:13,596.3840278,13,Temperature,deg C,14.345
Site2,8/19/2014 9:13,596.3840278,13,Temperature,deg C,15.4926
Site1,8/19/2014 9:16,596.3861111,11,Chlorophyll a,ug/L,1.425
Site1,8/19/2014 9:16,596.3861111,11,Chlorophyll a,RFUs,0.38
Site2,8/19/2014 9:16,596.3861111,11,Chlorophyll a,ug/L,1.539
Site2,8/19/2014 9:16,596.3861111,11,Chlorophyll a,RFUs,0.4104
Site1,8/19/2014 9:16,596.3861111,11,Dissolved Oxygen,mg/l,7.2675
Site1,8/19/2014 9:16,596.3861111,11,Dissolved Oxygen,%,77.14
Site2,8/19/2014 9:16,596.3861111,11,Dissolved Oxygen,mg/l,7.8489
Site2,8/19/2014 9:16,596.3861111,11,Dissolved Oxygen,%,83.3112
Site1,8/19/2014 9:16,596.3861111,11,Temperature,deg C,17.3565
Site2,8/19/2014 9:16,596.3861111,11,Temperature,deg C,18.745
Site1,8/19/2014 9:20,596.3888889,9,Chlorophyll a,ug/L,2.565
Site1,8/19/2014 9:20,596.3888889,9,Chlorophyll a,RFUs,0.76
Site2,8/19/2014 9:20,596.3888889,9,Chlorophyll a,ug/L,2.7702
Site2,8/19/2014 9:20,596.3888889,9,Chlorophyll a,RFUs,0.8208
Site1,8/19/2014 9:20,596.3888889,9,Dissolved Oxygen,%,79.705
Site1,8/19/2014 9:20,596.3888889,9,Dissolved Oxygen,mg/l,7.2485
Site2,8/19/2014 9:20,596.3888889,9,Dissolved Oxygen,%,86.0814
Site2,8/19/2014 9:20,596.3888889,9,Dissolved Oxygen,mg/l,7.8284
Site1,8/19/2014 9:20,596.3888889,9,Temperature,deg C,19.0475
Site2,8/19/2014 9:20,596.3888889,9,Temperature,deg C,20.5713
Site1,8/19/2014 9:25,596.3923611,7,Chlorophyll a,ug/L,5.415
Site1,8/19/2014 9:25,596.3923611,7,Chlorophyll a,RFUs,1.14
Site1,8/19/2014 9:25,596.3923611,7,Chlorophyll a,ug/L,3.99
Site2,8/19/2014 9:25,596.3923611,7,Chlorophyll a,ug/L,5.8482
Site2,8/19/2014 9:25,596.3923611,7,Chlorophyll a,RFUs,1.2312
Site2,8/19/2014 9:25,596.3923611,7,Chlorophyll a,ug/L,4.3092
Site1,8/19/2014 9:25,596.3923611,7,Dissolved Oxygen,%,92.245
Site1,8/19/2014 9:25,596.3923611,7,Dissolved Oxygen,mg/l,8.0845
Site2,8/19/2014 9:25,596.3923611,7,Dissolved Oxygen,%,99.6246
Site2,8/19/2014 9:25,596.3923611,7,Dissolved Oxygen,mg/l,8.7313
Site1,8/19/2014 9:25,596.3923611,7,Temperature,deg C,20.7575
Site2,8/19/2014 9:25,596.3923611,7,Temperature,deg C,22.4181
Site1,8/19/2014 9:29,596.3951389,5,Chlorophyll a,ug/L,3.325
Site1,8/19/2014 9:29,596.3951389,5,Chlorophyll a,RFUs,0.95
Site2,8/19/2014 9:29,596.3951389,5,Chlorophyll a,ug/L,3.591
Site2,8/19/2014 9:29,596.3951389,5,Chlorophyll a,RFUs,1.026
Site1,8/19/2014 9:29,596.3951389,5,Dissolved Oxygen,%,97.66
Site1,8/19/2014 9:29,596.3951389,5,Dissolved Oxygen,mg/l,8.398
Site2,8/19/2014 9:29,596.3951389,5,Dissolved Oxygen,%,105.4728
Site2,8/19/2014 9:29,596.3951389,5,Dissolved Oxygen,mg/l,9.0698
Site1,8/19/2014 9:29,596.3951389,5,Temperature,deg C,21.774
Site2,8/19/2014 9:29,596.3951389,5,Temperature,deg C,23.5159
Site1,8/19/2014 9:32,596.3972222,3,Chlorophyll a,RFUs,0.095
Site1,8/19/2014 9:32,596.3972222,3,Chlorophyll a,ug/L,0.38
Site2,8/19/2014 9:32,596.3972222,3,Chlorophyll a,RFUs,0.1026
Site2,8/19/2014 9:32,596.3972222,3,Chlorophyll a,ug/L,0.4104
Site1,8/19/2014 9:32,596.3972222,3,Dissolved Oxygen,mg/l,8.36
Site1,8/19/2014 9:32,596.3972222,3,Dissolved Oxygen,%,98.8
Site2,8/19/2014 9:32,596.3972222,3,Dissolved Oxygen,mg/l,9.0288
Site2,8/19/2014 9:32,596.3972222,3,Dissolved Oxygen,%,106.704
Site1,8/19/2014 9:32,596.3972222,3,Temperature,deg C,22.5245
Site2,8/19/2014 9:32,596.3972222,3,Temperature,deg C,24.3265
Site1,8/19/2014 9:36,596.4,1,Chlorophyll a,ug/L,1.615
Site1,8/19/2014 9:36,596.4,1,Chlorophyll a,ug/L,0.475
Site1,8/19/2014 9:36,596.4,1,Chlorophyll a,RFUs,0.19
Site2,8/19/2014 9:36,596.4,1,Chlorophyll a,ug/L,1.7442
Site2,8/19/2014 9:36,596.4,1,Chlorophyll a,ug/L,0.513
Site2,8/19/2014 9:36,596.4,1,Chlorophyll a,RFUs,0.2052
Site1,8/19/2014 9:36,596.4,1,Dissolved Oxygen,%,99.465
Site1,8/19/2014 9:36,596.4,1,Dissolved Oxygen,mg/l,8.398
Site2,8/19/2014 9:36,596.4,1,Dissolved Oxygen,%,107.4222
Site2,8/19/2014 9:36,596.4,1,Dissolved Oxygen,mg/l,9.0698
Site1,8/19/2014 9:36,596.4,1,Temperature,deg C,22.7145
Site2,8/19/2014 9:36,596.4,1,Temperature,deg C,24.5317
Site1,9/13/2014 10:04,621.4194444,1,Chlorophyll a,ug/L,0.285
Site1,9/13/2014 10:04,621.4194444,1,Chlorophyll a,RFUs,0.095
Site2,9/13/2014 10:04,621.4194444,1,Chlorophyll a,ug/L,0.3078
Site2,9/13/2014 10:04,621.4194444,1,Chlorophyll a,RFUs,0.1026
Site1,9/13/2014 10:04,621.4194444,1,Dissolved Oxygen,mg/l,8.455
Site1,9/13/2014 10:04,621.4194444,1,Dissolved Oxygen,%,95.475
Site2,9/13/2014 10:04,621.4194444,1,Dissolved Oxygen,mg/l,9.1314
Site2,9/13/2014 10:04,621.4194444,1,Dissolved Oxygen,%,103.113
Site1,9/13/2014 10:04,621.4194444,1,Temperature,deg C,20.2825
Site2,9/13/2014 10:04,621.4194444,1,Temperature,deg C,21.9051
Site1,10/27/2014 8:41,665.3618056,1,Chlorophyll a,ug/L,2.09
Site1,10/27/2014 8:41,665.3618056,1,Chlorophyll a,RFUs,0.665
Site2,10/27/2014 8:41,665.3618056,1,Chlorophyll a,ug/L,2.2572
Site2,10/27/2014 8:41,665.3618056,1,Chlorophyll a,RFUs,0.7182
Site1,10/27/2014 8:41,665.3618056,1,Dissolved Oxygen,%,87.02
Site1,10/27/2014 8:41,665.3618056,1,Dissolved Oxygen,mg/l,8.9585
Site2,10/27/2014 8:41,665.3618056,1,Dissolved Oxygen,%,93.9816
Site2,10/27/2014 8:41,665.3618056,1,Dissolved Oxygen,mg/l,9.6752
Site1,10/27/2014 8:41,665.3618056,1,Temperature,deg C,13.357
Site2,10/27/2014 8:41,665.3618056,1,Temperature,deg C,14.4256
Site1,10/27/2014 8:47,665.3659722,3,Chlorophyll a,ug/L,2.09
Site1,10/27/2014 8:47,665.3659722,3,Chlorophyll a,RFUs,0.665
Site2,10/27/2014 8:47,665.3659722,3,Chlorophyll a,ug/L,2.2572
Site2,10/27/2014 8:47,665.3659722,3,Chlorophyll a,RFUs,0.7182
Site1,10/27/2014 8:47,665.3659722,3,Dissolved Oxygen,mg/l,8.911
Site1,10/27/2014 8:47,665.3659722,3,Dissolved Oxygen,%,86.64
Site2,10/27/2014 8:47,665.3659722,3,Dissolved Oxygen,mg/l,9.6239
Site2,10/27/2014 8:47,665.3659722,3,Dissolved Oxygen,%,93.5712
Site1,10/27/2014 8:47,665.3659722,3,Temperature,deg C,13.357
Site2,10/27/2014 8:47,665.3659722,3,Temperature,deg C,14.4256
Site1,10/27/2014 8:52,665.3694444,5,Chlorophyll a,ug/L,2.09
Site1,10/27/2014 8:52,665.3694444,5,Chlorophyll a,RFUs,0.57
Site2,10/27/2014 8:52,665.3694444,5,Chlorophyll a,ug/L,2.2572
Site2,10/27/2014 8:52,665.3694444,5,Chlorophyll a,RFUs,0.6156
Site1,10/27/2014 8:52,665.3694444,5,Dissolved Oxygen,mg/l,8.9395
Site1,10/27/2014 8:52,665.3694444,5,Dissolved Oxygen,%,86.925
Site2,10/27/2014 8:52,665.3694444,5,Dissolved Oxygen,mg/l,9.6547
Site2,10/27/2014 8:52,665.3694444,5,Dissolved Oxygen,%,93.879
Site1,10/27/2014 8:52,665.3694444,5,Temperature,deg C,13.357
Site2,10/27/2014 8:52,665.3694444,5,Temperature,deg C,14.4256
Site1,10/27/2014 8:57,665.3729167,7,Chlorophyll a,ug/L,1.71
Site1,10/27/2014 8:57,665.3729167,7,Chlorophyll a,RFUs,0.57
Site2,10/27/2014 8:57,665.3729167,7,Chlorophyll a,ug/L,1.8468
Site2,10/27/2014 8:57,665.3729167,7,Chlorophyll a,RFUs,0.6156
Site1,10/27/2014 8:57,665.3729167,7,Dissolved Oxygen,mg/l,8.873
Site1,10/27/2014 8:57,665.3729167,7,Dissolved Oxygen,%,86.165
Site2,10/27/2014 8:57,665.3729167,7,Dissolved Oxygen,mg/l,9.5828
Site2,10/27/2014 8:57,665.3729167,7,Dissolved Oxygen,%,93.0582
Site1,10/27/2014 8:57,665.3729167,7,Temperature,deg C,13.357
Site2,10/27/2014 8:57,665.3729167,7,Temperature,deg C,14.4256
Site1,10/27/2014 9:02,665.3763889,9,Chlorophyll a,ug/L,1.425
Site1,10/27/2014 9:02,665.3763889,9,Chlorophyll a,RFUs,0.38
Site2,10/27/2014 9:02,665.3763889,9,Chlorophyll a,ug/L,1.539
Site2,10/27/2014 9:02,665.3763889,9,Chlorophyll a,RFUs,0.4104
Site1,10/27/2014 9:02,665.3763889,9,Dissolved Oxygen,%,85.215
Site1,10/27/2014 9:02,665.3763889,9,Dissolved Oxygen,mg/l,8.778
Site2,10/27/2014 9:02,665.3763889,9,Dissolved Oxygen,%,92.0322
Site2,10/27/2014 9:02,665.3763889,9,Dissolved Oxygen,mg/l,9.4802
Site1,10/27/2014 9:02,665.3763889,9,Temperature,deg C,13.3665
Site2,10/27/2014 9:02,665.3763889,9,Temperature,deg C,14.4358
Site1,10/27/2014 9:12,665.3833333,11,Chlorophyll a,ug/L,0.665
Site1,10/27/2014 9:12,665.3833333,11,Chlorophyll a,RFUs,0.19
Site2,10/27/2014 9:12,665.3833333,11,Chlorophyll a,ug/L,0.7182
Site2,10/27/2014 9:12,665.3833333,11,Chlorophyll a,RFUs,0.2052
Site1,10/27/2014 9:12,665.3833333,11,Dissolved Oxygen,%,80.655
Site1,10/27/2014 9:12,665.3833333,11,Dissolved Oxygen,mg/l,8.3505
Site2,10/27/2014 9:12,665.3833333,11,Dissolved Oxygen,%,87.1074
Site2,10/27/2014 9:12,665.3833333,11,Dissolved Oxygen,mg/l,9.0185
Site1,10/27/2014 9:12,665.3833333,11,Temperature,deg C,13.1005
Site2,10/27/2014 9:12,665.3833333,11,Temperature,deg C,14.1485
Site1,10/27/2014 9:17,665.3868056,13,Chlorophyll a,ug/L,1.33
Site1,10/27/2014 9:17,665.3868056,13,Chlorophyll a,RFUs,0.38
Site1,10/27/2014 9:17,665.3868056,13,Dissolved Oxygen,%,77.235
Site1,10/27/2014 9:17,665.3868056,13,Dissolved Oxygen,mg/l,8.0655
Site1,10/27/2014 9:17,665.3868056,13,Temperature,deg C,12.768
Site1,10/27/2014 9:25,665.3923611,15,Chlorophyll a,ug/L,0.95
Site1,10/27/2014 9:25,665.3923611,15,Chlorophyll a,RFUs,0.285
Site1,10/27/2014 9:25,665.3923611,15,Dissolved Oxygen,%,71.82
Site1,10/27/2014 9:25,665.3923611,15,Dissolved Oxygen,mg/l,7.524
Site1,10/27/2014 9:25,665.3923611,15,Temperature,deg C,12.559
Site1,10/27/2014 9:32,665.3972222,17,Chlorophyll a,ug/L,0.665
Site1,10/27/2014 9:32,665.3972222,17,Chlorophyll a,RFUs,0.285
Site1,10/27/2014 9:32,665.3972222,17,Dissolved Oxygen,%,3.135
Site1,10/27/2014 9:32,665.3972222,17,Dissolved Oxygen,mg/l,0.3515
Site1,10/27/2014 9:32,665.3972222,17,Temperature,deg C,9.519
Site1,10/27/2014 9:38,665.4013889,19,Chlorophyll a,RFUs,0.19
Site1,10/27/2014 9:38,665.4013889,19,Chlorophyll a,ug/L,0.855
Site1,10/27/2014 9:38,665.4013889,19,Dissolved Oxygen,%,2.375
Site1,10/27/2014 9:38,665.4013889,19,Dissolved Oxygen,mg/l,0.2755
Site1,10/27/2014 9:38,665.4013889,19,Temperature,deg C,8.854
Site1,10/27/2014 9:46,665.4069444,19,Chlorophyll a,ug/L,0.475
Site1,10/27/2014 9:46,665.4069444,19,Chlorophyll a,RFUs,0.19
Site1,10/27/2014 9:46,665.4069444,19,Dissolved Oxygen,mg/l,0.228
Site1,10/27/2014 9:46,665.4069444,19,Dissolved Oxygen,%,1.995
Site1,10/27/2014 9:46,665.4069444,19,Temperature,deg C,8.8255
Site1,10/27/2014 9:52,665.4111111,17,Chlorophyll a,ug/L,0.95
Site1,10/27/2014 9:52,665.4111111,17,Chlorophyll a,RFUs,0.38
Site1,10/27/2014 9:52,665.4111111,17,Dissolved Oxygen,%,1.9
Site1,10/27/2014 9:52,665.4111111,17,Dissolved Oxygen,mg/l,0.2185
Site1,10/27/2014 9:52,665.4111111,17,Temperature,deg C,9.5095
Site1,10/27/2014 10:01,665.4173611,15,Chlorophyll a,RFUs,0.285
Site1,10/27/2014 10:01,665.4173611,15,Chlorophyll a,ug/L,0.95
Site1,10/27/2014 10:01,665.4173611,15,Dissolved Oxygen,%,71.725
Site1,10/27/2014 10:01,665.4173611,15,Dissolved Oxygen,mg/l,7.524
Site1,10/27/2014 10:01,665.4173611,15,Temperature,deg C,12.54
Site1,10/27/2014 10:07,665.4215278,13,Chlorophyll a,ug/L,1.045
Site1,10/27/2014 10:07,665.4215278,13,Chlorophyll a,RFUs,0.285
Site1,10/27/2014 10:07,665.4215278,13,Dissolved Oxygen,%,76.855
Site1,10/27/2014 10:07,665.4215278,13,Temperature,deg C,12.7775
Site1,10/27/2014 10:16,665.4277778,11,Chlorophyll a,ug/L,0.95
Site1,10/27/2014 10:16,665.4277778,11,Chlorophyll a,RFUs,0.285
Site2,10/27/2014 10:16,665.4277778,11,Chlorophyll a,ug/L,1.026
Site2,10/27/2014 10:16,665.4277778,11,Chlorophyll a,RFUs,0.3078
Site1,10/27/2014 10:16,665.4277778,11,Dissolved Oxygen,%,81.415
Site2,10/27/2014 10:16,665.4277778,11,Dissolved Oxygen,%,87.9282
Site1,10/27/2014 10:16,665.4277778,11,Temperature,deg C,13.129
Site2,10/27/2014 10:16,665.4277778,11,Temperature,deg C,14.1793
Site1,10/27/2014 10:23,665.4326389,9,Chlorophyll a,RFUs,0.285
Site1,10/27/2014 10:23,665.4326389,9,Chlorophyll a,ug/L,0.95
Site2,10/27/2014 10:23,665.4326389,9,Chlorophyll a,RFUs,0.3078
Site2,10/27/2014 10:23,665.4326389,9,Chlorophyll a,ug/L,1.026
Site1,10/27/2014 10:23,665.4326389,9,Dissolved Oxygen,mg/l,8.7685
